Index	Date	Time	Duration	SAMPLE	TYPE	CORE	Mo	Zr	Sr	U	Rb	Th	Pb	Au	Se	As	Hg	Zn	W	Cu	Ni	Co	Fe	Mn	Cr	V	Ti	Sc	Ca	K	S	Nd	Pr	Ce	La	Ba	Sb	Sn	Cd	Pd	Ag	Bal	Nb	Y	Bi	Re	Ta	Hf	Al	P	Si	Cl	Mg	Cs	Te
560	28/11/2019	16:41:00	120.04	apa2001-113.49-1	S	APA2001	<LOD	119.92	19.82	<LOD	37.50	<LOD	31.11	<LOD	<LOD	<LOD	<LOD	<LOD	1780.47	834.13	1454.81	<LOD	11149.21	<LOD	13.22	4.56	51.01	2.36	1128.17	823.45	5661.45	474.86	406.90	217.84	<LOD	1458.80	214.55	132.78	107.15	32.17	<LOD	930105.38	7.09	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2028.78	25267.64	8606.98	<LOD	542.28	297.59
561	28/11/2019	16:44:00	122.28	apa2001-113.49-2	D	APA2001	<LOD	116.40	22.62	<LOD	32.21	<LOD	27.47	<LOD	<LOD	<LOD	<LOD	<LOD	1671.83	668.89	1351.79	<LOD	9928.46	<LOD	13.93	4.08	42.01	2.70	<LOD	10184.29	6075.26	803.48	543.65	323.82	331.27	1306.60	211.51	176.61	76.57	<LOD	<LOD	928619.63	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2048.40	26358.15	9151.12	<LOD	593.98	289.99
545	28/11/2019	15:22:00	122.26	apa2001-114.80-1	S	APA2001	<LOD	68.25	26.67	<LOD	28.53	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2271.80	811.83	1753.04	423.76	19723.77	<LOD	13.92	5.89	47.39	2.61	<LOD	12698.81	7428.57	612.06	359.73	<LOD	379.89	1365.43	138.50	133.88	63.18	<LOD	<LOD	906975.88	9.72	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	3625.73	29031.46	11381.38	<LOD	414.07	189.38
546	28/11/2019	15:28:00	121.33	apa2001-114.80-2	D	APA2001	<LOD	85.46	23.07	<LOD	31.57	<LOD	18.33	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	858.96	1721.64	412.33	19351.32	<LOD	13.54	4.79	34.99	3.04	<LOD	13855.66	8513.58	608.47	572.15	<LOD	251.06	1257.23	109.70	71.92	66.91	<LOD	<LOD	904081.44	10.10	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	3691.63	29513.81	11859.95	<LOD	385.49	180.80
564	28/11/2019	16:54:00	120.28	apa2001-115.55-1	S	APA2001	<LOD	109.98	39.09	<LOD	23.57	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1425.32	554.16	1159.39	<LOD	9968.06	<LOD	12.82	3.88	55.65	3.01	66.48	780.71	5194.35	606.33	365.11	191.83	292.41	1026.88	172.12	114.13	65.84	17.56	<LOD	936719.19	7.09	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1796.65	23302.37	7697.43	<LOD	450.16	220.58
565	28/11/2019	16:57:00	121.86	apa2001-115.55-2	D	APA2001	<LOD	97.09	47.96	<LOD	16.95	<LOD	19.74	<LOD	<LOD	<LOD	<LOD	<LOD	1615.44	631.48	1285.88	<LOD	9318.01	<LOD	13.78	4.34	36.89	<LOD	124.76	709.57	6068.24	612.68	363.64	<LOD	218.45	1111.25	204.65	105.84	58.88	25.79	<LOD	933789.00	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1976.26	22960.28	9218.27	<LOD	528.48	314.35
566	28/11/2019	17:01:00	121.43	apa2001-116.70-1	S	APA2001	<LOD	67.06	20.74	2.06	29.71	<LOD	21.50	<LOD	<LOD	<LOD	<LOD	<LOD	2066.12	759.47	1680.64	348.90	19954.04	<LOD	16.04	4.47	64.34	2.69	<LOD	13610.52	6862.46	804.97	516.44	<LOD	307.72	1751.22	200.92	143.26	90.38	<LOD	<LOD	916449.19	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2716.29	21321.48	10372.17	<LOD	592.54	315.90
567	28/11/2019	17:04:00	121	apa2001-116.70-2	D	APA2001	<LOD	58.89	24.06	1.82	32.05	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1908.14	773.73	1610.98	<LOD	18146.96	<LOD	14.34	3.72	33.21	3.29	1323.85	12454.10	7283.17	882.24	513.70	304.30	271.28	1862.87	234.83	157.15	67.45	30.37	<LOD	916893.69	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	3049.28	23157.63	10370.37	<LOD	662.12	365.81
568	28/11/2019	17:08:00	120.49	apa2001-117.90-1	S	APA2001	<LOD	79.63	29.77	2.12	9.10	<LOD	<LOD	<LOD	<LOD	21.77	<LOD	<LOD	1876.55	673.51	1385.43	306.21	10690.36	<LOD	13.47	3.79	41.49	3.02	1448.53	733.31	6940.97	831.11	607.43	294.97	341.45	1398.78	239.86	120.36	97.39	23.43	<LOD	929093.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2215.29	23155.18	10273.31	<LOD	596.96	306.58
569	28/11/2019	17:11:00	121.2	apa2001-117.90-2	D	APA2001	<LOD	74.97	30.12	<LOD	14.60	<LOD	<LOD	<LOD	<LOD	21.59	<LOD	<LOD	1676.89	621.36	1443.46	377.95	10079.94	<LOD	12.36	4.16	33.77	2.31	<LOD	718.44	5598.69	834.43	522.09	432.51	336.84	1274.55	209.64	126.28	76.17	22.70	<LOD	937136.44	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1983.17	20426.03	8650.67	<LOD	519.71	262.66
570	28/11/2019	17:14:00	121.73	apa2001-118.31-1	S	APA2001	<LOD	<LOD	20.00	<LOD	7.87	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2000.84	786.18	1765.33	<LOD	9124.53	<LOD	14.56	3.20	<LOD	8.44	35425.34	710.24	7080.84	893.76	563.74	451.98	479.31	1173.03	245.27	105.50	65.30	<LOD	<LOD	901155.50	<LOD	2.01	<LOD	<LOD	<LOD	<LOD	<LOD	2399.03	17937.21	10331.89	<LOD	587.66	306.78
571	28/11/2019	17:17:00	120.13	apa2001-118.31-2	D	APA2001	<LOD	40.17	27.32	<LOD	23.44	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1852.96	620.52	1718.47	<LOD	10989.29	<LOD	15.01	3.19	33.96	<LOD	16490.35	781.18	6417.08	549.15	303.83	<LOD	<LOD	1531.93	223.59	90.01	60.45	<LOD	<LOD	922027.56	6.92	1.90	<LOD	<LOD	<LOD	<LOD	<LOD	2063.92	17527.22	8767.51	<LOD	575.43	325.86
572	28/11/2019	17:21:00	121.61	apa2001-119.41-1	S	APA2001	<LOD	70.39	38.08	<LOD	7.88	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	401.37	672.49	250.58	12852.22	<LOD	11.79	5.42	68.63	<LOD	134.25	719.99	5215.59	567.29	382.32	<LOD	235.91	890.01	157.62	81.08	43.88	19.05	<LOD	926769.00	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1623.64	35092.67	6354.10	<LOD	411.06	207.31
573	28/11/2019	17:24:00	120.98	apa2001-119.41-2	D	APA2001	<LOD	214.47	33.59	<LOD	16.66	<LOD	13.90	<LOD	<LOD	<LOD	<LOD	<LOD	1234.59	430.86	675.36	<LOD	13986.91	<LOD	14.56	4.92	127.40	5.32	436.88	861.42	4228.53	449.82	294.40	183.99	207.85	1048.47	196.86	115.11	47.96	<LOD	<LOD	925482.94	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1473.13	34421.19	5358.28	<LOD	453.40	254.39
604	05/12/2019	15:48:00	122.03	apa3001-002.00-1	S	APA3001	<LOD	331.62	16.09	<LOD	14.95	18.61	18.63	<LOD	<LOD	21.85	<LOD	<LOD	2247.06	774.67	1690.65	505.49	26594.06	<LOD	24.18	6.49	105.53	2.63	1399.13	11504.84	6813.97	850.90	351.44	308.52	304.90	1256.44	196.31	140.36	71.03	<LOD	<LOD	910821.44	37.43	4.07	<LOD	<LOD	<LOD	<LOD	<LOD	2074.49	22777.21	10093.45	<LOD	466.55	273.84
605	05/12/2019	15:54:00	120.92	apa3001-002.00-2	D	APA3001	<LOD	334.17	18.32	1.89	14.30	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2342.22	840.90	1683.36	413.01	20870.86	<LOD	21.86	6.90	73.53	<LOD	<LOD	12126.84	7923.14	881.78	463.45	396.89	359.27	1651.92	165.48	116.77	68.55	<LOD	<LOD	912823.81	27.90	4.21	<LOD	<LOD	<LOD	<LOD	<LOD	2606.83	22587.13	10801.47	<LOD	473.23	241.09
606	05/12/2019	15:59:00	120.1	apa3001-004.40-1	S	APA3001	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2.64	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	543.00	240.20
607	05/12/2019	16:02:00	121.26	apa3001-004.40-2	D	APA3001	<LOD	178.49	14.00	<LOD	14.45	16.36	26.10	<LOD	<LOD	<LOD	<LOD	<LOD	2026.95	737.60	1543.75	<LOD	11808.45	<LOD	16.39	3.89	54.50	2.42	1227.95	718.96	5878.03	552.95	359.08	311.27	234.25	1450.56	280.51	170.40	100.06	35.84	<LOD	934061.56	14.53	2.01	<LOD	<LOD	<LOD	<LOD	<LOD	1975.25	21266.66	8657.83	<LOD	632.10	319.24
608	05/12/2019	16:06:00	122.54	apa3001-006.50-1	S	APA3001	<LOD	50.37	18.91	<LOD	<LOD	<LOD	66.43	<LOD	<LOD	<LOD	<LOD	<LOD	1676.88	582.12	1179.38	421.24	79021.55	<LOD	20.92	9.83	50.99	2.69	<LOD	723.23	5204.34	830.37	581.75	496.66	353.91	1004.90	188.32	116.10	59.03	18.06	<LOD	865745.19	<LOD	1.56	<LOD	<LOD	<LOD	<LOD	<LOD	1342.85	29951.69	6154.00	<LOD	505.57	253.76
609	05/12/2019	16:09:00	121.2	apa3001-006.50-2	D	APA3001	<LOD	53.32	37.75	<LOD	<LOD	<LOD	75.06	<LOD	<LOD	<LOD	<LOD	<LOD	1130.03	420.87	628.82	<LOD	24758.51	<LOD	20.26	7.46	61.79	2.07	783.88	735.36	4025.30	510.97	231.09	282.74	235.28	549.94	131.47	100.99	53.81	<LOD	<LOD	910516.13	4.57	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1552.72	43215.77	5806.75	<LOD	311.73	164.70
610	05/12/2019	16:13:00	120.74	apa3001-008.00-1	S	APA3001	<LOD	275.29	19.90	<LOD	28.51	21.16	21.96	<LOD	<LOD	<LOD	<LOD	<LOD	1410.95	543.77	946.16	<LOD	21430.04	<LOD	36.17	8.22	209.04	<LOD	49.91	11612.30	3805.95	970.54	490.12	371.75	354.15	1323.05	233.91	121.70	66.10	20.10	<LOD	874629.88	32.83	3.13	<LOD	<LOD	<LOD	<LOD	9677.89	1551.56	63679.68	6030.44	<LOD	560.13	261.04
611	05/12/2019	16:16:00	121.16	apa3001-008.00-2	D	APA3001	<LOD	229.96	16.11	<LOD	21.15	13.34	<LOD	<LOD	<LOD	13.01	<LOD	<LOD	1238.85	501.46	920.34	<LOD	12579.12	<LOD	27.41	7.26	121.17	<LOD	37.37	10150.74	4304.58	640.42	408.08	261.72	253.38	1227.96	202.27	128.91	60.67	21.44	<LOD	925073.56	23.41	2.49	<LOD	<LOD	<LOD	<LOD	<LOD	1570.28	33348.39	6701.90	<LOD	491.53	265.49
613	05/12/2019	16:23:00	122.31	apa3001-010.40-1	S	APA3001	<LOD	200.52	17.38	<LOD	25.10	15.56	28.90	<LOD	<LOD	17.68	<LOD	<LOD	2204.86	718.05	1664.19	<LOD	38666.50	<LOD	39.53	10.83	157.18	4.90	96.42	13752.76	5794.03	727.54	373.14	271.74	<LOD	842.74	159.13	83.72	46.47	<LOD	<LOD	831448.00	19.02	2.05	<LOD	<LOD	<LOD	<LOD	12787.56	2283.39	76834.13	8747.74	<LOD	354.30	205.46
614	05/12/2019	16:26:00	121.15	apa3001-010.40-2	D	APA3001	<LOD	176.17	11.72	<LOD	20.69	<LOD	23.95	<LOD	<LOD	18.74	<LOD	<LOD	2249.33	805.49	1700.62	472.52	23258.30	<LOD	20.42	7.01	92.45	2.83	1881.75	10562.35	6287.50	1172.69	819.10	415.73	488.82	1324.19	261.44	151.04	86.01	<LOD	<LOD	909402.75	14.44	1.78	<LOD	<LOD	<LOD	<LOD	<LOD	2288.52	27547.73	9879.87	<LOD	624.00	272.36
615	05/12/2019	16:30:00	122.46	apa3001-012.40-1	S	APA3001	<LOD	261.72	14.35	2.83	23.38	<LOD	31.92	<LOD	<LOD	<LOD	<LOD	<LOD	2415.51	847.58	2042.88	<LOD	13425.11	<LOD	20.78	6.71	67.25	2.01	1594.41	13499.42	6667.26	1105.04	618.91	778.72	568.61	1398.06	230.76	137.00	72.92	<LOD	<LOD	917489.63	36.49	3.82	<LOD	<LOD	<LOD	<LOD	<LOD	3092.07	23566.97	11009.96	<LOD	591.74	261.31
616	05/12/2019	16:33:00	122.45	apa3001-012.40-2	D	APA3001	<LOD	245.49	13.87	<LOD	23.39	<LOD	33.73	<LOD	<LOD	<LOD	<LOD	<LOD	2349.11	854.66	1958.10	379.53	15340.78	<LOD	20.78	5.20	95.18	2.51	1588.27	12637.27	6543.70	973.90	631.58	507.22	522.30	1279.55	170.89	151.90	42.45	<LOD	<LOD	902754.44	37.34	5.41	<LOD	<LOD	<LOD	<LOD	<LOD	2608.53	39581.30	9908.80	<LOD	523.46	235.71
617	05/12/2019	16:37:00	120.6	apa3001-013.85-1	S	APA3001	<LOD	195.71	16.96	<LOD	23.23	<LOD	20.49	<LOD	<LOD	<LOD	<LOD	<LOD	2234.54	830.39	1652.33	394.98	23306.59	<LOD	27.86	6.14	91.55	2.73	1505.42	12281.82	6498.06	813.71	570.18	281.54	353.12	1266.12	216.74	130.96	58.57	25.06	<LOD	911547.06	22.08	2.21	<LOD	<LOD	<LOD	<LOD	<LOD	2587.03	24486.90	9909.78	<LOD	546.17	275.56
618	05/12/2019	16:40:00	120.84	apa3001-013.85-2	D	APA3001	<LOD	187.95	15.41	<LOD	19.71	19.77	22.06	<LOD	<LOD	17.23	<LOD	<LOD	1912.12	724.75	1219.69	357.64	25696.82	<LOD	22.82	9.37	84.66	<LOD	27.17	795.85	5789.32	1153.74	587.90	344.91	380.99	1415.95	264.42	157.12	96.64	24.09	<LOD	912907.31	22.63	2.02	<LOD	<LOD	<LOD	<LOD	<LOD	2059.02	26628.53	8568.76	<LOD	593.38	256.13
619	05/12/2019	16:43:00	120.12	apa3001-015.90-1	S	APA3001	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2.04	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	497.80	284.68
620	05/12/2019	16:46:00	122.69	apa3001-015.90-2	D	APA3001	<LOD	219.76	16.47	1.83	23.45	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2037.32	768.34	1575.25	<LOD	16039.03	<LOD	23.06	4.93	85.27	1.56	1385.37	11989.48	6469.19	842.30	450.83	381.44	383.54	1449.04	195.09	107.28	92.74	20.68	<LOD	920650.81	19.92	2.38	<LOD	<LOD	<LOD	<LOD	<LOD	2226.61	23595.56	10097.84	<LOD	627.19	297.93
621	05/12/2019	16:50:00	120.75	apa3001-018.30-1	S	APA3001	<LOD	381.84	26.05	<LOD	31.62	19.07	27.05	<LOD	<LOD	<LOD	<LOD	<LOD	1950.98	757.04	1532.86	350.61	19316.41	<LOD	18.47	7.79	146.30	2.34	41.08	16548.05	6497.96	1028.87	502.72	509.96	456.90	1658.32	242.85	139.80	87.99	<LOD	<LOD	839196.00	29.78	4.50	<LOD	<LOD	<LOD	<LOD	15958.64	3054.24	80295.95	9254.85	<LOD	636.79	325.39
622	05/12/2019	16:54:00	120.93	apa3001-018.30-2	D	APA3001	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2.89	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	551.22	263.67
623	05/12/2019	16:58:00	121.79	apa3001-020.65-1	S	APA3001	<LOD	237.79	15.75	<LOD	21.10	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2062.29	702.83	1590.02	<LOD	16655.81	<LOD	28.83	6.35	139.44	<LOD	43.72	16215.65	5376.14	615.87	522.10	293.10	244.21	1159.71	197.11	113.17	53.15	<LOD	<LOD	808765.88	22.06	2.61	<LOD	<LOD	<LOD	<LOD	26293.98	2167.21	107930.71	7986.69	<LOD	443.15	224.04
624	05/12/2019	17:01:00	121.15	apa3001-020.65-2	D	APA3001	<LOD	266.35	16.21	<LOD	24.08	13.85	19.04	<LOD	<LOD	<LOD	<LOD	<LOD	1812.92	710.00	1413.52	<LOD	15019.24	<LOD	27.74	7.29	136.11	<LOD	124.19	19073.41	6004.76	706.08	486.11	292.94	356.59	1155.99	163.25	106.15	71.84	22.69	<LOD	791069.50	19.36	2.96	<LOD	<LOD	<LOD	<LOD	22891.61	2865.15	124015.04	9424.28	<LOD	490.42	230.81
656	10/12/2019	10:00:00	121.06	apa3001-022.47-1	S	APA3001	<LOD	88.74	7.21	<LOD	<LOD	<LOD	22.72	<LOD	<LOD	<LOD	<LOD	<LOD	2227.54	863.19	1987.99	725.10	42690.04	<LOD	20.36	5.10	85.79	2.85	59.66	653.32	6526.80	806.28	485.88	325.31	292.24	1290.60	161.57	115.99	116.63	27.97	<LOD	888294.94	13.18	1.82	<LOD	<LOD	<LOD	<LOD	<LOD	2166.26	32593.70	9876.92	<LOD	637.43	341.09
657	10/12/2019	10:02:00	121.11	apa3001-022.47-2	D	APA3001	<LOD	76.86	7.57	<LOD	<LOD	17.19	27.86	<LOD	<LOD	21.47	<LOD	<LOD	2506.34	937.19	2209.06	829.52	49381.47	<LOD	21.08	6.99	46.02	3.21	187.22	662.51	7735.82	890.06	684.05	459.44	404.15	1086.40	165.26	151.54	61.76	<LOD	<LOD	875387.38	13.83	2.71	<LOD	<LOD	<LOD	<LOD	<LOD	3185.15	28145.26	12129.17	<LOD	518.30	200.74
658	10/12/2019	10:06:00	120.31	apa3001-024.90-1	S	APA3001	<LOD	132.00	7.48	<LOD	3.96	16.65	30.60	<LOD	<LOD	<LOD	<LOD	<LOD	2422.82	909.56	2063.35	639.10	37536.27	<LOD	14.98	7.28	55.61	<LOD	11867.67	661.75	7037.14	983.62	637.12	267.28	382.07	1002.40	210.86	162.89	50.03	<LOD	<LOD	885192.44	<LOD	1.92	<LOD	<LOD	<LOD	<LOD	<LOD	2695.37	26330.52	11219.92	<LOD	529.92	248.61
659	10/12/2019	10:08:00	121.2	apa3001-024.90-2	D	APA3001	<LOD	184.05	13.07	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2758.54	899.54	2342.59	626.52	45132.80	<LOD	15.87	6.14	115.51	<LOD	261.96	10111.34	7989.24	984.10	509.10	430.57	401.89	1220.25	267.14	152.41	78.78	<LOD	<LOD	880931.50	18.44	3.41	<LOD	<LOD	<LOD	<LOD	<LOD	2751.20	24662.36	11889.10	<LOD	600.71	342.76
660	10/12/2019	10:12:00	120.2	apa3001-026.40-1	S	APA3001	<LOD	233.59	14.07	2.29	5.46	<LOD	23.75	<LOD	<LOD	<LOD	<LOD	<LOD	2319.31	883.30	2083.65	<LOD	17399.34	<LOD	14.47	5.78	80.72	9.84	37255.10	11039.63	6794.95	924.99	504.08	476.58	352.12	1200.75	254.34	135.40	75.98	29.58	<LOD	880467.81	18.24	2.02	<LOD	<LOD	<LOD	<LOD	<LOD	2375.07	25565.28	10649.31	<LOD	545.78	275.06
661	10/12/2019	10:15:00	121.24	apa3001-026.40-2	D	APA3001	<LOD	173.17	14.60	<LOD	5.43	15.02	<LOD	<LOD	<LOD	16.56	<LOD	<LOD	1820.46	<LOD	1378.59	<LOD	24525.29	<LOD	19.64	7.99	148.07	20.79	48342.14	10801.03	5218.32	1151.97	611.90	303.08	505.32	1234.37	206.53	131.66	87.21	23.10	<LOD	778589.69	13.82	2.04	<LOD	<LOD	<LOD	<LOD	14621.36	2907.89	100223.58	7820.67	<LOD	572.68	265.57
662	10/12/2019	10:19:00	120	apa3001-028.40-1	S	APA3001	<LOD	385.25	6.91	<LOD	9.51	17.29	31.79	<LOD	<LOD	19.99	<LOD	<LOD	<LOD	494.25	974.90	<LOD	47713.61	<LOD	37.37	22.78	261.31	<LOD	10302.73	13642.93	4229.30	428.14	<LOD	243.36	185.06	774.43	129.77	90.43	44.05	<LOD	<LOD	706071.88	7.39	3.12	<LOD	<LOD	<LOD	<LOD	27922.52	3369.94	175964.19	6282.00	<LOD	362.28	209.38
663	10/12/2019	10:25:00	121.67	apa3001-028.40-2	D	APA3001	<LOD	175.48	8.95	<LOD	25.59	16.25	9.35	<LOD	<LOD	<LOD	<LOD	<LOD	663.22	270.28	305.92	<LOD	19964.46	<LOD	43.30	18.92	473.67	<LOD	1239.13	14440.30	2597.42	610.51	318.70	255.87	263.41	785.51	136.85	86.55	42.28	12.15	<LOD	768974.38	13.40	1.85	<LOD	<LOD	<LOD	<LOD	21181.16	1473.67	155614.56	3957.93	<LOD	338.81	165.75
665	10/12/2019	10:33:00	122.62	apa3001-029.97-1	S	APA3001	<LOD	138.21	13.78	<LOD	8.35	<LOD	18.78	<LOD	<LOD	<LOD	<LOD	<LOD	2217.29	776.24	1732.78	<LOD	19755.24	<LOD	19.20	5.42	51.17	5.59	14133.94	11363.53	7164.54	582.26	412.23	<LOD	<LOD	1082.98	177.68	134.97	68.53	29.31	<LOD	880264.13	12.20	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2285.84	47549.98	10746.98	<LOD	483.06	273.50
666	10/12/2019	10:36:00	122.8	apa3001-029.97-2	D	APA3001	<LOD	208.12	10.88	<LOD	7.09	<LOD	22.65	<LOD	<LOD	<LOD	<LOD	<LOD	2224.45	756.14	1869.92	395.52	25962.31	<LOD	19.04	5.35	63.89	4.43	10067.30	10215.92	6426.15	802.23	441.53	316.80	335.86	1029.93	195.67	97.92	81.92	<LOD	<LOD	904185.63	12.31	1.80	<LOD	<LOD	<LOD	<LOD	<LOD	2092.34	24073.15	9316.88	<LOD	510.21	263.23
667	10/12/2019	10:42:00	120.5	apa3001-031.84-1	S	APA3001	<LOD	166.17	10.72	<LOD	21.67	28.10	19.81	<LOD	<LOD	22.80	<LOD	<LOD	2160.82	728.01	2040.90	<LOD	25135.63	<LOD	18.12	7.08	63.46	5.38	371.50	10571.13	5356.17	775.03	590.29	322.86	281.67	1283.38	217.87	150.32	76.36	27.35	<LOD	913189.88	15.19	1.70	<LOD	<LOD	<LOD	<LOD	<LOD	2179.01	20426.36	8503.73	<LOD	581.48	325.93
668	10/12/2019	10:46:00	122.25	apa3001-031.84-2	D	APA3001	<LOD	38.05	10.88	<LOD	4.08	<LOD	16.20	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	606.56	1438.62	<LOD	7988.43	<LOD	15.68	2.93	17.34	6.98	17618.19	707.68	5963.95	849.24	430.86	332.46	290.47	973.11	184.71	123.08	64.69	<LOD	<LOD	918147.69	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2000.69	24498.53	9144.59	<LOD	504.47	279.76
669	10/12/2019	10:50:00	121.12	apa3001-034.78-1	S	APA3001	<LOD	255.31	16.16	<LOD	28.00	<LOD	<LOD	<LOD	<LOD	21.25	<LOD	<LOD	1948.14	<LOD	1768.96	<LOD	15729.22	<LOD	25.67	6.99	96.82	3.41	1384.82	13910.15	6368.19	670.05	<LOD	<LOD	<LOD	1593.74	184.86	139.64	115.76	<LOD	<LOD	918044.69	22.03	3.27	<LOD	<LOD	<LOD	<LOD	<LOD	2676.68	25013.07	10306.93	<LOD	650.04	365.10
670	10/12/2019	10:53:00	122.54	apa3001-034.78-2	D	APA3001	<LOD	163.58	11.70	1.57	18.71	19.19	15.55	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	602.42	1512.60	<LOD	10496.78	<LOD	18.50	5.61	52.55	2.25	1357.48	11821.99	6208.01	497.41	387.74	291.82	320.34	1183.55	168.80	109.59	46.88	<LOD	<LOD	925912.56	10.08	2.24	<LOD	<LOD	<LOD	<LOD	<LOD	2066.76	26781.88	9271.70	<LOD	451.03	241.85
671	10/12/2019	10:57:00	122.04	apa3001-036.76-1	S	APA3001	<LOD	184.79	13.48	<LOD	19.41	<LOD	16.78	<LOD	<LOD	<LOD	<LOD	<LOD	2016.98	672.93	1550.05	<LOD	12939.69	<LOD	18.35	4.26	44.08	2.77	1466.69	11473.59	6650.18	1070.88	703.78	470.85	472.73	1374.26	246.94	148.15	96.94	<LOD	<LOD	921310.63	17.38	2.02	<LOD	<LOD	<LOD	<LOD	<LOD	3059.05	25227.45	9870.44	<LOD	593.68	238.50
673	10/12/2019	11:00:00	121.95	apa3001-036.76-2	D	APA3001	<LOD	186.56	10.88	<LOD	22.18	14.87	26.75	<LOD	<LOD	<LOD	<LOD	<LOD	2008.97	701.37	1636.60	<LOD	12486.63	<LOD	17.64	4.03	47.61	2.10	1572.10	12580.31	6323.53	910.38	560.37	290.32	315.70	1238.94	215.89	122.86	83.18	<LOD	<LOD	923239.56	12.57	2.18	<LOD	<LOD	<LOD	<LOD	<LOD	2622.26	23866.95	9948.90	<LOD	523.10	270.27
674	10/12/2019	11:04:00	122.32	apa3001-038.78-1	S	APA3001	<LOD	183.07	15.77	2.00	17.77	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1779.88	674.04	1707.27	<LOD	15669.50	<LOD	18.33	4.09	51.38	1.98	1465.12	11929.05	5990.94	909.18	585.76	375.03	424.99	1350.46	224.10	171.34	83.51	28.09	<LOD	921100.56	14.24	1.78	<LOD	<LOD	<LOD	<LOD	<LOD	2046.21	24860.32	9483.17	<LOD	570.30	263.50
675	10/12/2019	11:06:00	121.59	apa3001-038.78-2	D	APA3001	<LOD	210.71	16.62	<LOD	23.20	21.41	24.35	<LOD	<LOD	<LOD	<LOD	<LOD	1953.79	674.08	1600.91	315.64	13746.48	<LOD	19.05	5.69	64.03	2.08	1641.69	12714.48	6212.79	864.39	532.02	285.59	349.52	1157.56	167.26	128.60	54.70	22.39	<LOD	921305.31	21.63	2.37	<LOD	<LOD	<LOD	<LOD	<LOD	2524.01	24756.01	9789.60	<LOD	486.87	245.87
