Index	Date	Time	Duration	SAMPLE	TYPE	CORE	Mo	Zr	Sr	U	Rb	Th	Pb	Au	Se	As	Hg	Zn	W	Cu	Ni	Co	Fe	Mn	Cr	V	Ti	Sc	Ca	K	S	Nd	Pr	Ce	La	Ba	Sb	Sn	Cd	Pd	Ag	Bal	Nb	Y	Bi	Re	Ta	Hf	Al	P	Si	Cl	Mg	Cs	Te
395	43791	0.475694444	122.76	apa2001-77.32-2	D	APA2001	<LOD	352.3	79.9	<LOD	55.01	18.36	22.07	<LOD	<LOD	<LOD	<LOD	<LOD	1240.94	486.26	857.01	<LOD	9402.41	<LOD	16.67	9.81	250.93	<LOD	<LOD	18426.81	5405.41	678.28	432.69	279.73	325.21	1693.97	142.53	93.94	47.95	<LOD	<LOD	925803.25	26.06	3.03	<LOD	<LOD	<LOD	<LOD	<LOD	2165.36	24831.54	6876.68	<LOD	413.56	190.67
396	43791	0.478472222	122.58	apa2001-77.93-1	S	APA2001	<LOD	32.96	11.55	<LOD	6.51	28.16	37.27	<LOD	<LOD	<LOD	<LOD	<LOD	2793.84	1016.4	2256.46	916.6	48816.37	<LOD	14.98	3.92	16.41	2.43	<LOD	679.05	15215.08	521.04	307.13	<LOD	<LOD	1008	158.58	108.08	52.74	38.74	<LOD	888247.75	<LOD	1.65	<LOD	<LOD	<LOD	<LOD	<LOD	1964.91	17944.64	9723.47	<LOD	443.31	281.17
397	43791	0.48125	122.61	apa2001-77.93-2	D	APA2001	9.47	29.08	9.49	<LOD	4.3	<LOD	21.01	<LOD	<LOD	21.64	<LOD	<LOD	2606.01	979.22	2281.58	675.56	48740.45	<LOD	15.76	3.45	22.96	3.13	<LOD	639.63	18268.33	718.26	<LOD	<LOD	307.92	1062.43	171.14	164.52	57.12	<LOD	<LOD	878524.25	<LOD	1.83	<LOD	<LOD	<LOD	<LOD	<LOD	2572.22	22052.25	11307.22	<LOD	533.58	332.88
400	43791	0.489583333	120	apa2001-78.22-1	S	APA2001	9.02	198.72	42.68	2.18	36.04	15.42	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1821.5	662.17	1405.5	<LOD	16409.79	<LOD	18.32	5.75	148.81	2.44	<LOD	13694.96	8457.45	792.77	493.95	321.41	457.28	1589.79	168.24	84.33	51.44	<LOD	<LOD	920226.81	12.96	2.03	<LOD	<LOD	<LOD	<LOD	<LOD	2568.22	20626.01	9571.07	<LOD	489.98	210.96
401	43791	0.492361111	120.19	apa2001-78.22-2	D	APA2001	<LOD	265.69	55.27	2.55	44.17	<LOD	<LOD	<LOD	<LOD	15.88	<LOD	<LOD	1718.85	694.69	1488.09	<LOD	10831.31	<LOD	15.39	6.63	121.59	2.24	<LOD	14050.12	7496.5	494.64	368.49	<LOD	<LOD	1739.7	173.24	93.6	50.28	<LOD	<LOD	930303.38	18.97	2.45	<LOD	<LOD	<LOD	<LOD	<LOD	2638.52	17688.96	9469.48	<LOD	515.03	275.62
402	43791	0.509722222	122.25	apa2001-78.73-1	S	APA2001	<LOD	<LOD	4.62	<LOD	<LOD	<LOD	19.34	<LOD	<LOD	<LOD	<LOD	<LOD	1304.03	461.92	1073.4	<LOD	2357.06	<LOD	12.86	2.66	23.1	2.85	1032.93	609.13	5157.31	492.25	322.2	<LOD	192.28	909.79	181.93	104.28	61.98	16.15	<LOD	952496.19	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1360.51	20989.59	7249.36	<LOD	506	284.28
403	43791	0.511805556	121.46	apa2001-78.73-2	D	APA2001	<LOD	<LOD	7.1	<LOD	<LOD	<LOD	13.21	<LOD	<LOD	<LOD	<LOD	<LOD	1447.99	516.17	961.2	<LOD	1927.49	<LOD	13.09	3.48	27.07	2.27	1451.54	631.79	5485.66	784.69	480.85	266.55	385.07	916.89	177.72	134.26	66.43	21.01	<LOD	945201.19	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2068.48	24312.19	7916.39	<LOD	530.55	260.4
404	43791	0.514583333	121.16	apa2001-80.40-1	S	APA2001	<LOD	214.85	33.14	<LOD	34.45	<LOD	37.58	<LOD	<LOD	<LOD	<LOD	<LOD	1645.04	<LOD	1356.34	<LOD	9989.76	<LOD	16.64	6.3	126.51	3.46	<LOD	12856.3	5832.59	484.62	366.86	309.6	243.83	2311.99	205.7	132.25	62.36	<LOD	<LOD	932008.75	13.18	2.28	<LOD	<LOD	<LOD	<LOD	<LOD	3064.5	19578.41	9090.39	<LOD	566.57	272.74
405	43791	0.516666667	121.67	apa2001-80.40-2	D	APA2001	<LOD	177.93	28.92	1.82	35.84	<LOD	17.34	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	594.79	1292.54	<LOD	8227.4	<LOD	15.54	5.51	110.45	1.99	<LOD	12311.8	5929.33	<LOD	297.08	<LOD	<LOD	2111.7	177.86	100.53	44.54	23.3	<LOD	935192.81	10.08	1.97	<LOD	<LOD	<LOD	<LOD	<LOD	2517.79	19712.84	8796.71	<LOD	530.04	285.37
406	43791	0.519444444	120.89	apa2001-80.80-1	S	APA2001	<LOD	179.88	28.53	<LOD	30.62	<LOD	20.24	<LOD	<LOD	<LOD	<LOD	<LOD	1605.67	650.81	1315.27	<LOD	11173.17	<LOD	14.99	7.67	134.87	2.17	<LOD	10866.08	5297.21	708.6	412.77	<LOD	354.06	1968.22	180.86	133.46	56.61	<LOD	<LOD	935464.5	13.06	1.82	<LOD	<LOD	<LOD	<LOD	<LOD	2024.92	19238.16	8421.75	<LOD	504.66	221.72
407	43791	0.526388889	120.73	apa2001-80.80-2	D	APA2001	<LOD	169.4	31.93	<LOD	32.89	<LOD	22.58	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	742.12	1400.36	<LOD	10029.53	<LOD	15.58	5.34	107.19	1.99	<LOD	13210.62	6264.84	557.41	356.63	294.99	243.75	1985.69	194.32	91.67	40.14	<LOD	<LOD	929134.06	10.16	2	<LOD	<LOD	<LOD	<LOD	<LOD	2231.57	21392.81	9486.23	<LOD	463.03	225.59
408	43791	0.529166667	122.73	apa2001-82.06-1	S	APA2001	13.63	84.29	11.3	<LOD	9.4	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1979.22	722.84	1546.14	400.97	20074.31	<LOD	15.76	2.87	63.17	3.32	<LOD	667.47	8050.2	427.8	372.77	206.84	216.6	1107.44	145.91	137.68	54.71	<LOD	<LOD	925028.75	8.61	1.62	<LOD	<LOD	<LOD	<LOD	<LOD	1747.99	21790.26	8393.04	<LOD	450.72	229.36
409	43791	0.530555556	120.3	apa2001-82.06-2	D	APA2001	26.36	95.62	11.56	<LOD	11.67	16.9	22.12	<LOD	<LOD	28.84	<LOD	<LOD	2064.16	812.71	1722.5	<LOD	22174.82	<LOD	15.04	4.77	64.87	2.32	<LOD	10448.58	9444.12	658.88	444.39	356.29	298.16	1145.08	176.28	108.7	56.51	<LOD	<LOD	912455.38	9.12	1.52	<LOD	<LOD	<LOD	<LOD	<LOD	2466.99	23698.12	10821.96	<LOD	427.65	230.14
411	43791	0.535416667	121.18	apa2001-82.83-1	S	APA2001	<LOD	178.04	38.44	2.4	36.7	<LOD	17.54	<LOD	<LOD	<LOD	<LOD	<LOD	1723.54	614.92	1379.97	<LOD	6835.31	<LOD	15.59	5.7	84.32	2.56	<LOD	12792.88	5976.34	712.39	497.51	318.86	313.06	1886.63	146.41	98.35	58.3	<LOD	<LOD	934888.75	12.34	2.3	<LOD	<LOD	<LOD	<LOD	<LOD	2440.19	20032.61	9015.26	<LOD	487.4	216.34
412	43791	0.5375	122.04	apa2001-82.83-2	D	APA2001	<LOD	154.02	38.56	<LOD	37.48	<LOD	26.88	<LOD	<LOD	<LOD	<LOD	<LOD	1680.76	623.54	1428.31	<LOD	7482.25	<LOD	13.94	5.38	95.88	2.73	<LOD	12677.66	5860.54	711.01	330.25	<LOD	286.27	2047.95	205.44	136.05	59.4	17.96	<LOD	937143	12.04	1.82	<LOD	<LOD	<LOD	<LOD	<LOD	2588.25	18101.41	8766.93	<LOD	574.83	289.55
413	43791	0.540277778	120.15	apa2001-84.06-1	S	APA2001	<LOD	167.76	35.45	2.04	30.54	15.57	29.98	<LOD	<LOD	<LOD	<LOD	<LOD	1852.84	799.09	1556.88	<LOD	13409.78	<LOD	14.21	4.41	60.17	2.3	<LOD	13617.65	8470.85	509.59	<LOD	<LOD	279.26	1662.34	219.28	103.61	63.6	<LOD	<LOD	921082.25	12.66	2.11	<LOD	<LOD	<LOD	<LOD	<LOD	2848.14	22346.11	10299.14	<LOD	488.65	241.84
414	43791	0.542361111	121.23	apa2001-84.06-2	D	APA2001	<LOD	193.22	36.04	<LOD	33.89	<LOD	21.97	<LOD	<LOD	<LOD	<LOD	<LOD	1623.45	627.15	1109.28	<LOD	8404.5	<LOD	13.32	6.47	62.86	2.46	<LOD	12468.36	6538.78	498.42	<LOD	<LOD	<LOD	1563.8	157.99	89.53	54.2	<LOD	<LOD	930514.94	8.9	2.26	<LOD	<LOD	<LOD	<LOD	<LOD	2553.85	23782.2	9048.31	<LOD	429.6	229.59
415	43791	0.545833333	122.54	apa2001-84.61-1	S	APA2001	<LOD	74.29	26.57	<LOD	24.36	<LOD	28.85	<LOD	<LOD	<LOD	<LOD	52.95	<LOD	608.96	1540.72	<LOD	15836.67	<LOD	14.06	5.18	34.8	2.63	<LOD	11670.88	12192.81	832.62	477.53	298.85	310.33	1434.93	184.56	114.68	48.13	<LOD	<LOD	919196.88	6.92	1.61	<LOD	<LOD	<LOD	<LOD	<LOD	2485.3	20643.84	9774.09	<LOD	495.61	235.28
416	43791	0.547916667	122.82	apa2001-84.61-2	D	APA2001	<LOD	134.16	34.19	<LOD	35.49	<LOD	19.12	<LOD	<LOD	<LOD	<LOD	<LOD	1567.03	650.23	1505.04	<LOD	9289.83	<LOD	13.72	5.07	49.56	2.18	<LOD	12660.86	6369.31	475.69	364.32	<LOD	<LOD	1756.24	187.31	152.44	84.41	19.1	<LOD	934789.69	8.51	2.16	<LOD	<LOD	<LOD	<LOD	<LOD	2408.98	18444.22	9111.76	<LOD	525.17	307.04
417	43791	0.550694444	121.28	apa2001-85.50-1	S	APA2001	<LOD	83.74	23.79	<LOD	23.81	14.61	22.74	<LOD	<LOD	<LOD	<LOD	<LOD	1792.95	648.65	1372.14	<LOD	9157.14	<LOD	12.3	3.49	37.69	2.1	1192.69	805.61	6207.44	738.35	467.36	328.39	269.43	1431.81	182.43	139.64	89.36	19.3	<LOD	934272.63	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2202.82	22158.95	8840.21	<LOD	506.38	237.84
418	43791	0.552777778	122.56	apa2001-85.50-2	D	APA2001	<LOD	99.17	31.42	<LOD	25.78	<LOD	25.48	<LOD	<LOD	<LOD	<LOD	<LOD	1655.71	735	1308.17	<LOD	8848.72	<LOD	12.46	4.81	44.18	1.6	1350.26	10472.28	6249.78	628.86	513.11	262.9	236.43	1582.6	189.74	129.48	92.76	18.67	<LOD	934044.63	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2753.24	20985.35	9035.41	<LOD	516.33	260.17
419	43791	0.571527778	122.22	apa2001-85.75-1	S	APA2001	<LOD	123.66	33.55	<LOD	28.61	<LOD	22.14	<LOD	<LOD	<LOD	<LOD	<LOD	1720.14	632.52	1311.5	<LOD	7539.58	<LOD	13.21	5.28	66.43	2.14	<LOD	11279.07	7091.41	589.09	357.21	282.62	305.57	1425.92	162.07	91.82	<LOD	<LOD	<LOD	932669.44	12.32	1.9	<LOD	<LOD	<LOD	<LOD	<LOD	2302.1	22540.51	9198.73	<LOD	385.3	178.96
420	43791	0.573611111	120.47	apa2001-85.75-2	D	APA2001	<LOD	144.08	39.86	<LOD	37.93	<LOD	20.47	<LOD	<LOD	<LOD	<LOD	<LOD	1746.82	580.4	1352.05	<LOD	6453.29	<LOD	13.97	4.63	61.74	1.31	<LOD	11274.42	5374.51	568.72	383.43	247.37	209.23	1691.7	186.94	101.71	71.61	<LOD	<LOD	942932.5	<LOD	2.87	<LOD	<LOD	<LOD	<LOD	<LOD	2117.39	16827.67	7334.57	<LOD	449.7	214.95
423	43791	0.581944444	121.83	apa2001-86.36-1	S	APA2001	<LOD	133.07	34.73	<LOD	36.1	<LOD	28.73	<LOD	<LOD	<LOD	<LOD	<LOD	1404.38	503.4	922.01	<LOD	6952.99	<LOD	11.98	5.8	53.55	1.85	<LOD	1057	4442.04	526.23	331.93	278.11	257.68	1517.11	173.72	80.38	51.68	20.86	<LOD	928384.38	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1800	36568.8	6152.05	<LOD	456.28	206.55
424	43791	0.584027778	121.57	apa2001-86.36-2	D	APA2001	<LOD	209.6	41.83	<LOD	38.9	24.56	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1598.91	642.07	1177.14	<LOD	6928.74	<LOD	12.87	5.65	78.09	1.52	<LOD	11833.11	4905.75	732.64	469.02	236.57	323.35	1678.29	164.59	66.65	84.26	17.25	<LOD	932688.63	9.6	2.26	<LOD	<LOD	<LOD	<LOD	<LOD	2475.72	26039.91	7857.61	<LOD	481.57	205.01
425	43791	0.589583333	122.3	apa2001-87.53-1	S	APA2001	<LOD	133.52	34.63	<LOD	36.9	<LOD	17.53	<LOD	<LOD	<LOD	<LOD	<LOD	1705.12	577.17	1348.25	<LOD	9203.62	<LOD	12.01	5.13	48.34	2.69	1389.74	13850.98	6308.8	598.45	396.11	276.22	274.87	1594.53	165.86	61.71	65.99	17.08	<LOD	927797.63	<LOD	1.89	<LOD	<LOD	<LOD	<LOD	<LOD	2420.69	23414.14	9237.72	<LOD	441.56	191.13
426	43791	0.591666667	122.62	apa2001-87.53-2	D	APA2001	<LOD	136.82	35.18	<LOD	38.76	<LOD	<LOD	<LOD	<LOD	17.08	<LOD	<LOD	1656.66	521.41	1253.77	<LOD	8582.73	<LOD	12.63	4.16	46.38	2.02	1137.28	11467.76	5436.62	390.39	340.18	236.14	326.98	1699.93	195.36	128.45	66.5	<LOD	<LOD	938731.94	9.17	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2189.48	18622.6	7771.85	<LOD	480.19	198.51
427	43791	0.594444444	121.97	apa2001-88.00-1	S	APA2001	<LOD	125.34	24.56	2.16	12.74	19.07	23.88	<LOD	<LOD	20.38	<LOD	<LOD	2235.32	925.9	1929.87	408.25	24964.1	<LOD	15.88	3.77	41.16	2.49	1661.51	10149.65	8478.07	661.93	437.1	351	<LOD	1217.77	179.74	81.26	68.65	26.34	<LOD	912527.31	<LOD	2.17	<LOD	<LOD	<LOD	<LOD	<LOD	2480.31	21249.8	10708.61	<LOD	496.98	265.15
428	43791	0.598611111	120.98	apa2001-88.00-2	D	APA2001	<LOD	137.91	23.29	<LOD	18.25	<LOD	22.95	<LOD	<LOD	<LOD	<LOD	<LOD	1880.46	681.1	1593.83	345.08	19200.01	<LOD	14.34	3.43	82.68	3.39	32.48	10276.28	7959.56	1166.73	805.63	444.6	459.68	1396.54	200.67	95.71	66.11	<LOD	<LOD	919852.13	14.58	1.75	<LOD	<LOD	<LOD	<LOD	<LOD	2580.03	20285.9	9806	<LOD	543.79	233.96
429	43791	0.602083333	121.77	apa2001-88.20-1	S	APA2001	<LOD	113.44	32.13	<LOD	30.65	<LOD	19.39	<LOD	<LOD	<LOD	<LOD	<LOD	1684.87	634.32	1293.22	<LOD	10336.18	<LOD	13.25	6.49	44.63	2.76	<LOD	11987.5	7322.59	872.05	465.04	536.65	466.67	1690.42	184.81	101.25	54.58	18.95	<LOD	930326.31	7.22	1.72	<LOD	<LOD	<LOD	<LOD	<LOD	2534.13	20214.59	9029.04	<LOD	538.67	239.18
430	43791	0.604166667	122.08	apa2001-88.20-2	D	APA2001	<LOD	134.8	26.36	1.67	28.23	<LOD	27.22	<LOD	<LOD	<LOD	<LOD	<LOD	1718.24	606.15	1386.27	<LOD	9195.67	<LOD	11.86	4.57	50.36	1.8	<LOD	10493.44	5380.08	929.31	525.31	277.04	256.32	1587.2	184.55	127.13	40.65	27.63	<LOD	938301.25	8.02	1.73	<LOD	<LOD	<LOD	<LOD	<LOD	1985.31	18837.95	8054.66	<LOD	541.39	226.2
431	43791	0.606944444	121.34	apa2001-88.90-1	S	APA2001	<LOD	171.65	29.76	<LOD	35.94	18.91	<LOD	<LOD	<LOD	15.44	<LOD	<LOD	<LOD	639.39	1498.34	<LOD	9726.34	<LOD	14.21	5.12	67.37	<LOD	56.38	12305.64	7565.75	800.43	513.76	399.8	418.39	1816.02	135.57	104.44	66.48	<LOD	<LOD	928157.88	9.25	2.4	<LOD	<LOD	<LOD	<LOD	<LOD	2407.59	20528.87	9785.56	<LOD	488.39	238.24
432	43791	0.609027778	120.67	apa2001-88.90-2	D	APA2001	<LOD	157.23	29.51	<LOD	33.36	15.92	28.89	<LOD	<LOD	<LOD	<LOD	<LOD	1792.31	657.31	1510.97	357.96	9704.39	<LOD	15.54	5.27	58.18	2.11	51.74	12875.09	7092.45	766.99	375.1	293.78	304.51	1784.89	168.4	106.94	58.56	31.27	<LOD	927836.13	8.44	2.58	<LOD	<LOD	<LOD	<LOD	<LOD	2768.4	20654.94	9671.81	<LOD	492.8	248.48
433	43791	0.617361111	121.14	apa2001-90.97-1	S	APA2001	<LOD	155.2	31.15	<LOD	36.89	15.04	18.6	<LOD	<LOD	17.38	<LOD	<LOD	2097.51	<LOD	1510.14	<LOD	8646.88	<LOD	14.6	3.82	39.01	1.41	<LOD	14194.38	7324.32	591.86	362.15	<LOD	264.1	1684.96	143.47	87.82	49.71	<LOD	<LOD	923077.75	<LOD	1.68	<LOD	<LOD	<LOD	<LOD	<LOD	3083.61	25124.87	10164.91	<LOD	387.68	170.97
434	43791	0.619444444	121.31	apa2001-90.97-2	D	APA2001	<LOD	116.25	30.16	<LOD	38.43	<LOD	32.09	<LOD	<LOD	<LOD	<LOD	<LOD	1607.55	605.25	1246.39	<LOD	7259.82	<LOD	14.74	3.81	49.61	2.43	<LOD	10484.08	5130.45	360.29	273.89	<LOD	187.35	1951.33	185.68	121.04	69.82	22.52	<LOD	945123	8.66	1.8	<LOD	<LOD	<LOD	<LOD	<LOD	2120	16288.9	7440.13	<LOD	548.28	292.1
436	43791	0.627777778	120.77	apa2001-91.72-1	S	APA2001	<LOD	116.28	21.71	<LOD	24.95	<LOD	22.26	<LOD	<LOD	<LOD	<LOD	<LOD	2071.69	719.35	1418.05	317.89	13911.95	<LOD	14.66	4.88	58.8	2.65	30.82	11538.53	7791.64	594.06	364.12	246.49	304.99	1344.19	171.57	81.73	40.96	18.24	<LOD	920780.88	9.47	1.56	<LOD	<LOD	<LOD	<LOD	<LOD	2760	24960	9465.97	<LOD	411.94	180.88
437	43791	0.629166667	120.84	apa2001-91.72-2	D	APA2001	<LOD	109.24	18.43	<LOD	26.2	<LOD	38.59	<LOD	<LOD	<LOD	<LOD	<LOD	1725.59	683.99	1513.41	349.63	13377.58	<LOD	14.29	4.49	46.63	2.9	67.75	11253.5	8690.22	769.55	355.66	293.03	283.84	1303.91	184.41	114.56	62.57	<LOD	<LOD	923735.69	6.96	1.54	<LOD	<LOD	<LOD	<LOD	<LOD	2613.13	21642.23	9390.86	<LOD	421.67	225.75
440	43791	0.636111111	121.5	apa2001-93.06-1	S	APA2001	<LOD	149.91	27.57	<LOD	36.73	<LOD	30.59	<LOD	<LOD	<LOD	<LOD	<LOD	1349.05	486.2	856.07	<LOD	13136.76	<LOD	14.17	6.61	117.16	2.47	821.28	11700.63	4164.46	565.19	377.64	302.65	351.25	1509.29	153.31	108.35	50.97	19.59	<LOD	930563.81	7.58	2.18	<LOD	<LOD	<LOD	<LOD	<LOD	1632.65	26700.71	5719.11	<LOD	388.33	182.41
441	43791	0.638194444	122.25	apa2001-93.06-2	D	APA2001	<LOD	133.83	22.11	<LOD	35.1	<LOD	19.64	<LOD	<LOD	<LOD	<LOD	<LOD	1669.87	570.31	1274.64	<LOD	9358.25	<LOD	13.59	4.39	61.62	1.78	<LOD	12497.36	5623.68	474.31	277.17	247.28	270.98	1835.18	162.15	138.26	64.16	<LOD	<LOD	932596.88	7.91	2.03	<LOD	<LOD	<LOD	<LOD	<LOD	2279.46	21790.21	8673.88	<LOD	530.38	245.59
442	43791	0.640972222	121.87	apa2001-94.50-1	S	APA2001	<LOD	76.61	12.36	<LOD	10.77	<LOD	21.88	<LOD	<LOD	<LOD	<LOD	<LOD	1896.33	722.44	1405.7	<LOD	17827.57	<LOD	15.83	3.72	35.19	1.56	1273.59	684.68	6993.7	505.6	<LOD	<LOD	<LOD	1029.72	178.09	158.05	99.03	<LOD	<LOD	926461.88	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2204.24	22029.24	9356.16	<LOD	502.78	312.94
443	43791	0.643055556	122.29	apa2001-94.50-2	D	APA2001	<LOD	69.15	14.72	<LOD	12.08	<LOD	19.19	<LOD	<LOD	<LOD	<LOD	<LOD	1878.8	640.58	1394.56	331.34	14984.86	<LOD	16.88	4.53	21.11	1.92	1615.04	719.71	6517.1	474.24	358.21	206.64	245.65	1341.33	206.49	160.69	62.08	24.27	<LOD	935075.5	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1561.99	18361.23	7928.78	<LOD	481.32	277.95
446	43791	0.652083333	120.63	apa2001-95.64-1	S	APA2001	<LOD	57.75	21.41	<LOD	29.2	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2026.33	757.51	1576.14	<LOD	15986.53	<LOD	15.74	4.35	47.23	2.75	<LOD	13097.15	6552.93	610.27	347.71	<LOD	268.94	1485.92	161.69	127.89	67.96	<LOD	<LOD	919435.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2845.45	24183.29	10297.27	<LOD	472.45	228.45
447	43791	0.654166667	120.02	apa2001-95.64-2	D	APA2001	<LOD	57.22	17.28	<LOD	26.46	<LOD	16.64	<LOD	<LOD	<LOD	<LOD	<LOD	1688.31	663.75	1574.02	<LOD	13862.92	<LOD	13.83	4.27	28.09	2.73	<LOD	12398.36	6177.02	464.01	425.58	<LOD	272.91	1667.11	192.47	106.73	74.12	30.48	<LOD	927572.38	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2704.46	20843.2	9245.03	<LOD	587.46	293.38
448	43791	0.657638889	121.64	apa2001-96.04-1	S	APA2001	<LOD	74.98	24.51	1.78	26.93	<LOD	20.26	<LOD	<LOD	18.45	<LOD	<LOD	2168.33	826.08	1630.3	359.14	23955.26	<LOD	15.3	4.15	57.87	2.06	1509.99	13404.68	6861.87	769.63	471.53	430.71	301.21	1890.23	239.59	139.97	69.84	<LOD	<LOD	905167.69	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2705.23	28038.99	10445.65	<LOD	613.79	310.97
449	43791	0.659722222	120.74	apa2001-96.04-2	D	APA2001	<LOD	75.54	25.37	<LOD	27.23	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2074.25	783.87	1778.52	339.95	22014.29	<LOD	14.57	5.77	67.76	2.41	<LOD	13296.23	6581.12	1050.65	591.73	338.99	383.07	1802.78	235.27	121.04	58.4	31.54	<LOD	914596.94	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	3011.55	20759.06	10201.25	<LOD	566.58	239.58
450	43791	0.663888889	122.76	apa2001-97.85-1	S	APA2001	<LOD	62.6	20.53	<LOD	29.62	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1941.52	720.66	1536.75	384.17	14353.42	<LOD	13.56	4.93	32.94	2.72	<LOD	11501.89	5275.55	604.26	460.41	<LOD	245.31	1681.24	202.75	123.5	73.42	<LOD	<LOD	931926.38	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2453.22	18156.01	8503.19	<LOD	530.83	252.77
451	43791	0.666666667	121.59	apa2001-97.85-2	D	APA2001	<LOD	73.51	25.05	<LOD	35.21	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2162.93	700.46	1900.15	395.42	15975	<LOD	14.88	5.22	39.32	2.28	<LOD	14742.47	6934.3	899.17	590.39	419.48	436.32	1915.15	201.06	100.11	61.18	26.5	<LOD	919406	<LOD	1.8	<LOD	<LOD	<LOD	<LOD	<LOD	2841.11	19945.65	10174.13	<LOD	539.22	233.27
452	43791	0.66875	122.12	apa2001-97.60-1	S	APA2001	<LOD	47.61	33.71	<LOD	17.92	<LOD	19.33	<LOD	<LOD	<LOD	<LOD	<LOD	1391.65	528.87	1229.53	<LOD	14382.83	<LOD	13.51	4.13	39.85	3.23	145.8	10482.8	4891.3	634.79	418.6	296.17	202.82	1206.49	170.41	99.1	52.97	15.86	<LOD	920055.63	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	1825.9	31895.7	7776.99	<LOD	425.17	239.52
453	43791	0.671527778	120	apa2001-97.60-2	D	APA2001	<LOD	69.36	28.64	<LOD	28.55	<LOD	18.81	<LOD	<LOD	21.48	<LOD	<LOD	1772.33	682.45	1392.91	<LOD	15478.12	<LOD	13.82	3.83	38.86	2.8	1522.82	12725.91	6133.2	816.41	482.68	<LOD	399.82	1499.78	151.84	80.8	67.47	18.24	<LOD	922238.31	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2534.55	23296.98	9090.26	<LOD	463.74	198.89
454	43791	0.674305556	121.94	apa2001-99.27-1	S	APA2001	<LOD	93.98	31.26	<LOD	34.13	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2168.16	732.81	1803.8	479.58	21445.25	<LOD	16.48	4.99	67.33	2.81	1332.04	14237.81	7244.33	1068.27	567.87	336.24	245.66	2268.54	251.57	163.17	91.21	29.95	<LOD	913548.88	7.71	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2914.54	19868.68	10824.5	<LOD	672.44	317.3
455	43791	0.676388889	122.53	apa2001-99.27-2	D	APA2001	<LOD	95.23	33.57	<LOD	36.56	<LOD	22.95	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	792.53	1773.46	<LOD	20533.66	<LOD	15.91	5.36	54.92	2.62	1541.57	14422.26	7153.42	709.17	461.82	359.67	<LOD	2137.17	272.49	144.95	100.81	34.35	<LOD	916007.94	7.37	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	3162.1	18691.76	10541.17	<LOD	688.75	353.85
456	43791	0.679166667	122.73	apa2001-99.97-1	S	APA2001	<LOD	64.38	23.67	2.44	29.43	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2005.21	728.33	1745.76	<LOD	17022.27	<LOD	13.51	3.87	28.82	3.29	1319.01	12917.87	6429.38	856.03	466.01	274.07	313.76	1673.72	220.39	131.63	68.09	<LOD	<LOD	920579.44	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2671.31	21491.54	9938	<LOD	503.52	249.48
457	43791	0.68125	122.77	apa2001-99.97-2	D	APA2001	<LOD	66.48	20.37	1.81	34.59	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2029.18	686.37	1593.88	<LOD	16920.92	<LOD	14.69	5.64	38.44	2.49	1362.12	14042.87	6438.3	863.99	361.77	393.95	313.89	1856.65	225.36	153.07	68.69	31.61	<LOD	920611.81	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	<LOD	2877.8	20538.93	9731.5	<LOD	596.18	274.14
